u^2,u^3
(0.46673677661214774+0j),(0.5593578126459536+0j)
(0.0939400421475016+0j),(-0.47660746346859284+0j)
(-0.2353639596100053+0j),(-0.06787888849145508+0j)
(0.5274819395586783+0j),(0.014442446905848592+0j)
(-0.23137281700214238+0j),(-0.4914789241544984+0j)
(-0.62142198170618+0j),(0.46216501656274395+0j)
