u^2,u^3
0.010158941647759207,-0.012975732012451698
0.012590127743483934,0.003812483028375877
0.014713777206614376,0.0007319377182653327
0.017199728422651914,-0.042564050398687735
0.001713091035153902,0.000962107269921704
0.022580410551415436,-0.011610694241252748
0.016145621147568148,0.09271060613275221
0.004919902229975731,-0.019301936550405012
0.01141737807715693,-0.005391333354116713
-0.08992510478940662,0.0004448981220537303
-0.0868435251986267,-0.001228339082364678
0.018714985466799092,-0.04611349511014037
0.00908952183662076,-0.0033263372167249925
0.009381851037878223,0.08017711189264082
0.018146704624096188,-0.015402253592625148
0.011196919189962322,-0.0023356131381588882
0.013831457767337116,0.0737234913130971
0.0076316530000861155,-0.010036441880003667
0.011647935873247871,0.00482670419580632
0.012739822845869582,0.011652068391057332
0.017052415733424333,-0.0030021105129268634
0.013262711814593358,-0.00751359228095705
0.015444581851352014,0.0022238375610711047
0.01250746304980298,-0.01097538861701078
0.008564614674289034,0.0005291967891643871
0.017477926153136435,-0.038706820268239135
0.0008978762569515798,-0.019050694829070576
-0.08155195870709982,-0.004424239309302811
0.014063809237746307,-0.046861063773689
0.005992569153329584,-0.012030493091531078
0.013688186062921989,-0.00941936832372929
0.019417858057750825,-0.008592476047571702
0.012825635150063134,-0.010059484927811124
0.015425495345736725,0.0089514002316564
-0.08484741357106508,-0.0016314997911063276
-0.09063159551877353,0.0028871924446767544
0.01376338190602305,-0.0033565796809005093
0.008739192340321248,-0.006592132598413638
0.013469403763362352,0.006935939933315158
0.013610803992597996,-0.006028636052728058
0.015493495197666317,-0.005290324651498014
-0.08921418634904833,-0.0014198122862841918
0.008778356541129614,0.00200728002121157
0.01665346672555115,-0.003898399226547605
-0.08304168710885447,-0.0038619167176545156
0.010376330204055227,-0.001072683559543893
-0.08966065052740002,0.00521574389495462
-0.09322737346594297,0.0008037711300396197
0.010891910038713797,-0.006451688682478713
-0.08880973598858936,0.002506417217409415
0.02237785191416895,0.0013420959178303115
0.016036685784588063,0.08207900849177666
0.010371804351201185,0.009096709555533981
0.01623307542093232,0.0814212624816832
0.004052418540365965,-0.018291550661736218
0.01370271814199536,-0.0038033933918856684
0.016395784968651256,-0.056980855850482084
0.015610531628586609,-0.012765798924311634
0.014564955529894195,-0.018304717213266083
0.009576031768149657,-0.0024826711327933116
0.0068754074137007916,0.08239490878421123
0.017352676925037426,-0.011710491126844176
0.012789060126452824,0.0036046960228428293
-0.08525864681275439,-0.0036582633143993877
0.003838374878473615,-0.012200112412572937
0.01692752322075482,0.08814314100239841
0.012712386563242754,-0.006860518729532686
0.013086042494906172,0.08312699252200705
0.017471639970925264,-0.014624602548724898
0.0076822152099322635,0.0023177332306254183
0.012988869273599681,0.002028275602438269
0.013544552558656624,-0.005904136018261041
0.008402308904072607,-0.00782555164305538
0.011616215186332952,-0.04550339439186155
0.013537262166268356,0.0074404301039557585
-0.08022505760042552,0.0039616038561897955
0.017979630385465278,0.0858479535857142
0.01296199685164907,-0.04002641933982401
-0.07833702837109836,0.003542686775295238
0.01084293249209319,-0.006881884017045245
0.009846106393368498,-0.00944195512938587
0.01663498784647307,-0.04384407363155838
0.011073887385500107,-0.008311326833502377
0.013825574280880052,-0.00033152704095101425
0.015634605703868463,0.08137510866521358
0.014592061532418836,0.0021219384312061323
0.010025450247779883,-0.05234144387544525
0.01805352808416387,-0.04825955211463797
0.012672863407507827,-0.002725697481298014
0.015324355307699909,0.07244832496307832
0.007872973662919641,0.08285302590250015
0.016806460145470502,-0.045064946737235295
0.01904353407119389,0.07149792711679322
0.005871714429250814,-0.007984665820745262
0.014174537996862873,0.06866542180179215
-0.07946207514490275,-0.004503950893782327
-0.08354735797993289,0.0020449813913143086
0.015925193014470655,-0.014974043888461106
0.01785956055433044,-0.053162228772107634
0.008013448276625843,-0.016084914866626047
0.01577162516865612,-0.0003324992656855733
0.012177849080453143,0.07676672018521875
-0.0728983877475828,0.005360225791898689
0.016898921850513903,0.006941118299123626
0.008565330128422019,-0.003408145101132344
0.008837324135016998,-0.0084198239768295
0.01119091569269801,0.004659272196975382
0.009323377356373745,-0.0016826491832666523
0.01356531734047808,-0.003065813796180027
0.012794661180623645,-0.012079764132192016
0.008986246376025494,-0.009956973373643714
0.01385440276040763,0.00195172156026952
0.004430585747069125,-0.0048582482087314895
0.011682101653894583,0.08291886354709899
0.01368514396246552,-0.016310416144489664
0.0013970516720351192,-0.010130209943104977
0.005951936508270134,-0.013129079228046191
0.009969060144677262,0.008513202474295831
0.011191865396906893,0.08120935096973855
0.01570450988895664,0.079995107211896
0.015611771116047174,-0.0018910260335317642
0.012832283979130629,0.001748064400534403
0.015259974854416979,-0.012622046893595288
0.018730499263852073,-0.04505610453419642
-0.08409815858460169,-0.0027392393093484974
0.020390029206990096,-0.001547153931082101
0.013305531149765211,-0.009715055861313443
0.01552323966706883,-0.0005737962975847991
0.014873117329510268,-0.050842075991396916
0.01432729746395102,0.08156624913937423
0.012381851581610112,-0.005838144349989655
0.009712343840469644,0.001093433868624167
0.01034807768893417,0.0015700329010768857
0.008863057820284164,0.003640175539636456
0.009646314635592528,-0.015499093089965967
0.013931173823754136,-0.007817931157005438
0.007161321246107254,-0.006933314886320641
0.013780920504664505,-0.005697683532404
0.020287655521698363,-0.048483153185068656
0.010931708130577034,0.008806172644448449
0.014664942306570792,0.00746827712005838
0.01203638248015184,-0.004438892041586985
0.013786210959704627,-0.04841579393971919
0.013847669078307352,0.008564050816519552
0.021044675041043893,-0.0458946131112768
0.01830881663833663,0.08675627278707018
0.01632574079664329,-0.010273075047664771
0.0008764434496757106,-0.004071438264386889
0.01927088406799636,-0.012093433873213242
0.011539369840068795,-0.048924595171822696
0.01778759201179034,0.004811133821898805
-0.0011545193869223272,-0.017399412478357513
0.01564169589628174,0.007579728230459669
-0.08109094756261007,-0.003352150989548864
0.01760210285949894,0.007577227158241253
-0.0004517198241835544,-0.011762504598585567
0.005844026024866998,-0.013871649902105565
0.009559460340107911,0.004889113147105165
0.008039781344756957,-0.010715100819800939
0.0016334904501547982,-0.00601372900886922
0.011788413027387874,-0.010779834572846692
-0.0874211599936993,0.001430799208351217
-0.0819417621349738,-0.00041291602781071287
0.010080263530833276,0.0001498178544690793
0.015059012998170722,0.007070068901708793
-0.0770191001472392,0.001940936329508551
0.008169546324267573,-0.009996700358625361
0.01868599049335533,-0.014107987649628883
0.009732708635704244,0.0008147489818665558
0.010879245148826617,0.07862271752340974
0.010831292678167884,-0.012561598133795626
0.013772189673270962,-0.01370358349101374
0.00829125584885472,-0.0011783648656233444
0.0136826829876464,-0.01234688618287144
0.017887672913050785,0.00584977026626165
0.003992978050880375,-0.017106954521969323
0.020197951930734103,-0.017129075365751888
0.010143029658304843,-0.04447514442798831
0.014866598112230305,-0.04586627247918658
0.01793690136255285,-0.016732256676205808
0.007128259946541086,0.07936217594236471
-0.00023831874360533413,-0.013290017175789358
0.013410894480529045,-0.039810990231424294
0.010859883530393983,0.07562416796051993
0.01937379137935484,-0.043083108402598325
0.010955457088425451,0.00130886134446063
0.016422897957146756,-0.05352394093678391
0.01943622803964911,0.004330161547072993
0.012132295675142069,-0.0002723487844429752
-0.0869320196211556,0.0019970436756385347
0.0024174286590399607,-0.014180867703787119
0.018665366638990263,-0.012060357720898678
0.013188853879987493,-0.01531863884969731
0.00898597699750652,-0.016696746892274635
0.0003914401223279695,-0.017535461242410337
0.015917117424112677,0.090003350188251
0.002879796227260688,-0.013783537690426884
0.011390062110042657,-0.0030147522473014136
0.009415538163066808,0.0824130328382885
-0.0823899641631058,0.0002843756876508795
0.013911429326063814,-0.0031662432903158005
0.015345857074515584,0.007576645582689887
0.01382976875355922,0.003324061952049815
0.009332410369157045,-0.011695210868759248
-0.08043373215913173,0.00396687618958717
0.014899539249073446,-0.04669331477766948
-0.0006783187417323062,-0.00953017552312671
0.015387173470288746,0.001652822504610888
0.015760569709950194,0.008191265985830278
-0.08864472365558036,-0.001642576282005456
0.011382209958778845,0.00884036289121397
-0.09494964124262256,0.00011117544410296755
0.009845890307771058,-0.018353665824501902
0.014554566515539876,-0.012579254256903063
0.01611185526970096,0.0841988666978644
0.010030910213057033,-0.0058913312542517495
0.020372412010152063,-0.0010024132179592726
0.016655614412128008,-0.008706132877658668
0.013121689698054223,-0.049965905026904685
0.01734775106453081,-0.017217189199285353
0.013336954111700846,0.0028668615026825593
0.017446362004526428,-0.05045252789268711
-0.08385879338531578,0.004189653122516482
0.010998865345090729,0.06743443960453584
0.0189962106578763,0.002407229093514401
0.00948750208409722,-0.0026835082446200753
0.007639176867462865,-0.007055191215761629
0.016259734140710802,-0.007785820561191367
0.0019411476967153224,-0.012375737002187243
0.009263059734162749,-0.019606198948581188
0.0017494398611627873,-0.009777390418509448
0.01132381716512945,0.005551642139006313
0.0034373005829886464,-0.0022788249745466864
0.015314854194025654,-0.048467038490208614
0.012009554257988352,-0.006790996880930175
0.009200988905078965,0.009683611333535371
0.012627818724501094,0.0809882246433043
0.00384473665642305,-0.010243050216310669
-0.08508883680161598,0.0013274821635744314
0.014139748135133315,-0.013483088788236109
0.01343136834421816,-0.01096424961791592
0.01328432252668471,-0.04424225696525056
0.008449469097988783,-0.004080896426498359
0.01344640424144745,-0.0007124646618333053
0.021616900365976167,-0.04919357897504188
-0.07240159604952007,-0.005383197195744881
0.017744149131753425,-0.05188751273842991
0.017182274265534554,-0.011498817066026842
