u^2,u^3
0.023104850169247786,0.030058776997345375
0.10030268446696917,0.07256444534612998
-0.03239236384483494,0.12290495112620749
0.09861732742177846,0.025447635428911892
0.04594433728825911,0.08349915642248061
-0.01609868716925728,0.037646394967999555
0.02725884885020743,0.0806908672294632
-0.09541728778550057,0.020424287848452724
0.08708579614209867,0.08657377324249796
-0.07614804872457534,0.010781418900637028
-0.07834159967094897,-0.10518873769664214
-0.02221219491425195,-0.20913731389439486
-0.13239895232528967,0.15100960263796584
-0.042819069772991984,-0.0675049623682389
-0.043989784107156794,-0.01354584357416058
0.07524940140108106,0.034760722593654994
0.15784348725566563,0.059925098683775255
0.10333616632595806,-0.03803930678051121
-0.08820530048634181,0.0037870746301561006
0.02220141378132782,0.03603676004412334
0.06370261123693462,-0.09662042264114185
-0.007780781618504061,0.045899848612229434
-0.153738850119525,0.05824244651974372
0.11229829927824328,0.05793201400802758
0.0504235993489819,-0.15975397275642939
0.05716675773088322,-0.009381622291995358
0.015799315239207076,-0.05771766757207557
0.1265506125367934,0.004780405621041018
0.06185629328003273,0.08449539705628736
0.024162232273041682,-0.01814554973688334
-0.02817499624867029,-0.08868631518950923
-0.04586679271977446,0.04407797606957819
0.06245657241198875,0.1399484540591174
-0.00900536141680229,0.04057078318586596
0.13203051409237926,-0.05036386335557998
-0.12494811722717292,0.07732654169713458
0.10101598934652195,0.13645894219061766
-0.04406421191734647,-0.09956750204701782
-0.12205007104925711,-0.0022958721062095256
-0.1451515557487468,-0.09813698938993701
-0.10150507795627331,0.03639655341714808
-0.04407518371471686,-0.03423586273683862
0.0699283673728195,-0.11602442087758369
-0.1166670951770953,-0.10570803909054793
0.013931170478391786,0.023413142844675085
0.08676359940089638,-0.09634970146145058
-0.20098845168369392,0.13731500008665848
-0.032944065489088306,0.026436937031277422
0.18670501061783665,0.06419743421787445
-0.12277580581706624,0.014224931593559254
-0.15332258183133474,0.047836682784927045
0.1799014074105636,0.006810720832947967
0.07208406593351856,0.008910039324660697
-0.019257366877565355,-0.0038570424423859627
0.11728791676047816,-0.08874984670425005
0.05535131676734432,-0.07458469702359002
-0.17671922681442062,0.04756285232320419
0.12282663908626196,-0.15916945850584074
-0.08462127730756239,-0.26982420762197146
-0.04473349171956701,-0.06140040261283808
0.03682277451155047,-0.04764136712927701
0.00871956048409342,0.04568071191252457
0.14144968682028797,0.08852489858842691
0.15616009347991447,0.09456375737591698
-0.19978818591938913,-0.03152503165348936
-0.19190413532075729,0.1288251077045706
-0.03658291091496662,-0.018619658547056824
0.046683475712854576,-0.08150029477682455
-0.13695051319904575,0.09992077349447291
0.09264051665453138,-0.18713880320489398
0.21387667995742757,0.07976571497300768
-0.14521626690952064,0.12149310213810786
0.028372014959700383,0.07860468288437958
-0.13231176232443956,0.05189283601478332
0.21283564597933377,0.10201635995651158
-0.10234432951420507,-0.044444764664364735
0.008380248735955944,0.13268059377078453
0.061016345377001936,0.0419454573110192
0.03096167918723673,-0.16273823634398366
-0.12436941182092925,-0.06966101928660666
0.13346019238623624,0.03225970218719111
0.029703892801949263,-0.2096915773751589
-0.0640717193112475,0.04218168860726365
-0.03731922226396158,-0.3211039169693532
-0.08698352658337018,-0.026953283280819213
0.09076138382651137,0.10001557778137724
0.03392841516116322,-0.035528055586878396
-0.030127962323293626,0.10330482731685349
-0.07069288629168338,-0.09698609505442683
-0.20696863010916977,0.18554697261201403
0.018508430616043896,0.07780373402128678
-0.004328913634807425,-0.12435140170221325
0.01643331011570086,-0.26871290599443476
-0.06234917058794332,-0.20303743464886456
0.06101634537700194,0.0419454573110192
-0.03848233497865263,0.052501131264994984
-0.08654863104698475,0.004657188235131573
0.09669958773224861,0.010044370957009757
-0.025739740945985138,0.10540131696347589
0.1593545703973767,-0.03350010023206653
