u^2,u^3,u^4,u^5
0.3263940507456389,0.4738763554263955,-0.573361982398478,-0.08264881857839258
-0.6650607487310629,-0.10335308944229317,-0.4470849426782621,-0.11744811661773516
-0.38830301332057593,0.13979607289657278,0.3914208805949603,0.5857765689661796
0.13837029275395768,0.4778699379364709,0.5277757271597581,-0.37498457699941856
0.06190896257493711,-0.6136724283229682,0.1819411018035177,-0.5031277503877868
0.5266904559771053,-0.37451684849417766,-0.0806907844814959,0.4924326936171537
