u^2,u^3
-0.09015395108966448,-0.10921419807672349
-0.08311038454458317,-0.11451165904359129
-0.07572836342305744,-0.11936367030269296
-0.06803696393994625,-0.12375207344993533
-0.060066649019901525,-0.12766042198656874
-0.051849146409099905,-0.1310740324650919
-0.04341731920844126,-0.1339800307512961
-0.03480502940456909,-0.1363673934042001
-0.026046995042503393,-0.13822698415926962
-0.01717864174696942,-0.13955158548167218
-0.00823594935779951,-0.1403359251360575
0.0007447055027212571,-0.14057669769818615
0.009726710066741766,-0.14027258091238035
0.018673378359386508,-0.13942424677797605
0.027548115505396358,-0.13803436722844858
0.036314582447586854,-0.13610761424937592
0.044936860106743005,-0.13365065426657532
0.05337961200736026,-0.1306721366242406
0.061608244397469654,-0.12718267596530514
0.06958906290368175,-0.1231948283230689
0.07728942478445894,-0.11872306073480858
0.08467788587527124,-0.11378371419499166
0.09172434135838221,-0.1083949597781032
0.09840015953711372,-0.1025767477791421
0.1046783078490065,-0.0963507497436204
0.11053347041369115,-0.08974029328836577
0.11594215647877709,-0.08277028964945174
0.12088279919985209,-0.07546715393391455
0.12533584426788316,-0.06785871809722012
0.12928382797799773,-0.059974136718279385
0.1327114444168293,-0.051843785697643675
0.13560560153034457,-0.04349915406173347
0.13795546591932475,-0.034972729115871806
0.1397524962944489,-0.026297875250759703
0.14099046560624817,-0.01750870677003519
0.14166547194610982,-0.008639955169856134
0.14177593839211808,0.0002731686358392161
0.14132260204697825,0.00919511658949906
0.14030849258381797,0.018090149649784955
0.13873890067860797,0.026922487167665987
0.13662133676470598,0.03565645875786506
0.13396548059510566,0.04425665789813738
0.13078312214098856,0.05268809644793813
0.12708809439085172,0.06091635924349373
0.12289619864266427,0.0689077578987522
0.1182251229021403,0.07662948292169178
0.11309435401337696,0.08404975324345566
0.10752508415397181,0.0911379622540962
0.10154011232558745,0.09786481944358895
0.09516374146315712,0.10420248676033286
0.08842167177200237,0.1101247088216
0.08134089088261363,0.11560693614121939
0.07394956138836445,0.12062644057895572
0.06627690630267516,0.1251624222632333
0.058353092939850235,0.12919610729361417
0.0502091156887621,0.13271083559121852
0.04187667811153032,0.13569213833342597
0.033388074761157245,0.13812780448299933
0.024776073073519936,0.1400079360004071
0.016073795650963025,0.14132499141072422
0.0073146032177311094,0.1420738174821419
-0.0014680215076769436,0.14225166886083904
-0.01024058881081178,0.14185821559578787
-0.018969715667405407,0.14089553857596898
-0.027622237960514596,0.13936811299046606
-0.03616532109387635,0.1372827800080103
-0.044566568884363875,0.13464870695580333
-0.05279413062955302,0.13147733635694567
-0.06081680625482271,0.12778232426069983
-0.06860414944807683,0.12357946836932232
-0.07612656868914458,0.11888662652861852
-0.0833554260753461,0.11372362620608022
-0.0902631338348448,0.10811216562995005
-0.09682324840558608,0.10207570730439633
-0.10301056194025922,0.0956393646498754
-0.10880119107731195,0.08882978254351026
-0.11417266279515466,0.08167501255184441
-0.11910399714193094,0.07420438365767097
-0.12357578660726816,0.06644836928393862
-0.12757027187595357,0.05843845141124654
-0.13107141367723152,0.05020698257152504
-0.13406496041811683,0.04178704647960654
-0.1365385112655016,0.033212318037070164
-0.1384815743206138,0.024516923409614692
-0.1398856195112547,0.015735300840970926
-0.14074412581285523,0.006902062823755587
-0.14105262239934893,-0.0019481397985110945
-0.14080872331970185,-0.010780751272927215
-0.1400121552961445,-0.01956144144779898
-0.1386647782461086,-0.0282562329297036
-0.13677059814188752,-0.03683162451651736
-0.13433577184033332,-0.04525471058737999
-0.13136860353958613,-0.05349329618065357
-0.12787953255092444,-0.06151600753889384
-0.12388111211123552,-0.06929239794500584
-0.1193879790051468,-0.07679304871549673
-0.11441681381523669,-0.08398966525453423
-0.10898629167356479,-0.09085516810592878
-0.1031170234475394,-0.09736377896882548
-0.09683148735729917,-0.10349110166656786
