u^2,u^3
-0.007147692382634304,0.06135600711335915
-0.026047578613203882,0.012128367825841242
0.08754498359208443,-0.010729951600621224
-0.016183834483940805,0.05905503809963252
-0.024473399516431005,0.013269737070971553
0.08514474211843423,-0.009561873113696853
-0.017640092885727758,0.06466467106175777
-0.021658432826983137,0.02815623544242281
-0.015548075980014092,0.06733194193879403
-0.03569917582186757,-0.07296216458076689
-0.02531904597978787,0.011274256994393042
-0.03649319981689715,-0.07341044797248064
-0.03693770548779641,-0.0765205116738135
-0.036236613302257435,-0.07564940918790199
-0.022768355012838512,0.02548693520987332
-0.036880402323247206,-0.07670142279077127
0.08628465876027952,-0.013196064924027721
-0.021460341193638804,0.024357677549964384
0.08705995883826359,-0.011668167739477164
-0.03668009428417355,-0.07551298355058199
-0.01549334637821219,0.06526776586381107
-0.015700948800966376,0.06462100325957208
-0.02573902825566603,0.01331820248024012
-0.014482575885220068,0.06579705415178339
-0.022459495576178434,0.02549051164488197
-0.025508069411639266,0.012746366948604431
-0.017860994674955305,0.06251820826250194
-0.03584558632476291,-0.06923695672062287
-0.02628069529725379,0.010984287354241845
-0.01681197063533246,0.0693287521052944
-0.017179225701196323,0.06870945420331484
-0.025475834606213013,0.012464226447686924
-0.036235956233470486,-0.07235349771900808
-0.0358929291720891,-0.07311660551413492
-0.02555615020082654,0.013825698770617201
-0.024071507870277634,0.010969720142514185
-0.025961797886355158,0.011758884836693621
-0.022172855103084487,0.026968428382336387
-0.02864190496679829,-0.07045474404167189
-0.034507317277447484,-0.06849117337329956
-0.014699575645512053,0.06723678156557958
-0.02255219315901324,0.02328943591729819
-0.021297618778606545,0.025996833493165405
-0.0237571178905202,0.013554563491352308
-0.02100652605783172,0.02449441411240497
-0.020907869680855465,0.02585050995897166
-0.016920640930019108,0.06835652259952417
-0.02549890271628177,0.01386366870828701
-0.03441464462758212,-0.06056126213687561
-0.019205390322642745,0.05114743971444391
-0.03473994916221509,-0.07220159520810512
-0.035907119547216225,-0.07154488951032068
-0.025046707603580954,0.011706553695230272
0.0838638871166983,-0.011669423700978473
0.08463553645286136,-0.01048749728319174
-0.02459552582080642,0.017297562905924393
0.08816938074257667,-0.012069225957982117
-0.027087234609316887,0.0018355269138843992
-0.02224376212062553,0.02950442729527323
-0.022523445616843857,0.028202938744002003
-0.02182546794205989,0.025793183496015865
-0.03355999262453468,-0.05105438893919936
-0.023836334453399298,0.016277651574223274
0.08714866257687875,-0.010733362776934853
-0.005967330854862702,0.010357096664522359
-0.017123444536338808,0.06372097678448693
-0.017290248093026362,0.06760302431502742
-0.022727682760224754,0.023922118467231124
-0.02541036855420109,0.012428279756631373
-0.036385209404426,-0.07288634045279883
-0.017631283556018586,0.06595283703884214
-0.022677712245030124,0.02422113568329278
0.07618191885172818,-0.010761787038544173
-0.022627335504083124,0.026663949420610594
0.0884073622738184,-0.01152632566424301
-0.02259445159096325,0.026538341582725
-0.02191023084785994,0.03157921533176987
-0.01502624877195166,0.06547553058793246
-0.020479135398423415,0.02616422424595356
0.08467251943781819,-0.013026583703166297
-0.020683201820735145,0.027729581322408894
0.08629681788275433,-0.011662422760162263
-0.016990935318078024,0.06385723960561657
0.08632743368893894,-0.01189440820402726
0.08555704401610591,-0.01151312863034847
-0.02564638889649536,0.011339018046771376
-0.01661070695403041,0.06888033853665682
-0.022463865322790738,0.027281827176986937
-0.01738280767524695,0.06646205699839294
0.08653382612382425,-0.01016793757086009
-0.02272701399908058,0.026040575048333393
0.002837600269867471,0.017004874769887098
-0.021640484063624534,0.025423136352803345
-0.03654823638278566,-0.07520167813768278
-0.034569070693644614,-0.0725967555219692
0.08503742473519604,-0.013245791285309486
0.0888140174027166,-0.012152479366726254
-0.03300371479704351,-0.04737301632569143
-0.021915299876956843,0.02387367644609924
-0.03572695970333901,-0.07474764327645296
-0.03530648152886844,-0.0734197213769131
-0.007402694097986128,0.019684184871923825
0.07532626493964116,-0.009102980610468011
0.08618445263540046,-0.011902779857372666
0.08736475760330871,-0.010715221311560198
-0.022636178711067687,0.012222019417063886
-0.02266201869252593,0.024066999615762728
-0.02511436066556657,0.011613230512374829
0.08603293957553802,-0.011105795467200572
-0.025825724608380642,0.013136759520113886
-0.036540687237496296,-0.07500210081877688
-0.025806559870965376,0.012863428750355291
-0.021103339993972525,0.025562120690143256
-0.024025693083780265,0.012802993862378183
0.08765620211924538,-0.012167226998288228
-0.03535973601740095,-0.07156570668069528
-0.02612408098521018,0.009676676277980975
0.08739527072563949,-0.01086038073937231
-0.02213432526818199,0.018167413230536715
0.08526213782742945,-0.011388534953887787
-0.01733807056410574,0.06817823566078542
-0.02237232198762396,0.028837612317491768
-0.02447266260514751,0.01264263710702585
-0.025797078312581153,0.011960678805129916
-0.025540858233325275,0.012419501077197748
0.08885570012319885,-0.01203251269389219
0.0799543998948052,-0.009212800780568929
-0.016611771867812253,0.06887689094247205
-0.017238491432349883,0.06703500959281543
0.06498936259027631,-0.01481207277979411
-0.019779696148909124,0.025792482715511867
-0.02630362200018467,0.010061763312323741
-0.022289880542327726,0.024481338750412782
-0.035153591992176804,-0.0739931075410473
0.08516393607921921,-0.013696903820588777
-0.0169473052451606,0.06551848725598292
0.07847342628777587,-0.009417614489819875
0.08900126828443597,-0.012011138413741978
-0.024424503381784927,0.015049044623083152
-0.034468505629578754,-0.059401829839454745
-0.03632173755771665,-0.07603113301244753
-0.035915384454181354,-0.07446920614689764
0.07263027349185677,-0.018898974823758213
-0.025261754545970152,0.014134230990743173
-0.036715640776450405,-0.07551320578890382
0.08893699255210644,-0.011606230896558743
-0.02650360965009917,0.01052147923812048
-0.02171055727931379,0.024957726201316595
0.07867460227286807,-0.008484016169240587
-0.0022365206682911287,0.053765838909303414
-0.025557062543226722,0.01184641390184869
-0.026646243136627192,0.0031259876199652677
-0.015482975999893955,0.011005931099895644
-0.018173230501536467,0.06146328809624209
-0.018533721906001242,0.05887582861930838
-0.035716187663502846,-0.07205172361313451
0.07991198898171634,-0.006539342408427112
-0.024301746426350565,0.012318429044899907
-0.021075252334771793,0.025578723107802834
-0.026078845711710583,0.012398877956597628
-0.021274760260932852,0.021577229710803954
-0.02546638908140684,0.01373571520221531
-0.017963147927367924,0.06351134619973313
0.08480062342123056,-0.010635767444109082
-0.034186695444142434,-0.06710146735324361
-0.01733129802598168,0.06586308973857866
-0.025184679497444407,0.005938274856619066
-0.02510661695214849,0.011551189918293278
0.0864467199454401,-0.011320874250328076
0.08467873784273867,-0.010571806037005946
0.08545029826744112,-0.011843002551906531
-0.03673973447505837,-0.07658998953515792
-0.01651733468094703,0.06576779506173633
-0.02570287153990078,0.012245877725862206
-0.022035429956436765,0.02517083217337796
0.06716111506850882,0.0028563002595150704
-0.01774830005404543,0.05741760160557981
-0.036594376929117885,-0.07587853255427314
0.07443748899502128,-0.008595873415112247
-0.015751358716717387,0.06161024629528157
-0.035405068526090114,-0.06675977829411314
-0.03668299036313252,-0.07640407497762453
-0.017542003394929943,0.0678354900042623
-0.018622590944220738,0.05539541094815302
-0.03543855977808692,-0.07267459684366141
-0.025562266108131133,0.011119158052137082
-0.022303819896371792,0.026481523670960367
-0.02241990589659517,0.022916803304672047
-0.01583013578559014,0.06812154439479566
-0.011473493285175,0.02187123633402784
-0.02458927707155486,0.01149457261371796
0.06655953987711394,-0.02149964729331317
-0.028400970060090243,-0.0684975089744055
-0.025154612380014645,0.012205708788464227
-0.0200183902462072,0.025609416098371387
-0.016113840720908757,0.06294084905819657
0.08531885306951754,-0.012086512245609134
-0.01876301916193982,0.04509197889895542
-0.020504963231426136,0.024066899353573434
-0.016273623583100878,0.06619227121853984
-0.015637373033570368,0.009530198282066292
0.07620476618339082,-0.008914244285878592
-0.03497092598326488,-0.06215146622712856
0.08646631124381038,-0.012013513054075524
0.08725515080410123,-0.012702683130971521
-0.025460698435227497,-0.06223391546270538
-0.025428201857363712,0.007068201433622237
-0.022520153779749637,0.029373333772725874
-0.024050086359613837,0.011920394826255034
0.08681070215332685,-0.01148048320751059
0.08533179855648136,-0.010935839709687657
-0.021879918131809742,0.024150621513895652
-0.025516457598429847,0.01301894414681689
-0.03551387861812137,-0.06529244382516289
-0.015861679641620365,0.06715286337163082
-0.0361312499148966,-0.07189246890751426
0.08561975438118503,-0.011376647936994357
0.088417115846773,-0.012165821153470407
-0.035515044785265744,-0.07496558565449764
-0.01754349511353984,0.06776789272246103
-0.0339696839559801,-0.05933765015757258
-0.01838994627642545,0.0603930513015194
-0.02248533236591187,0.024497210876926172
0.08430878348123085,-0.012305832568486554
-0.034044119662169955,-0.06360223588031269
-0.025865521307816663,0.011692239984647213
-0.02276739132120574,0.0210403949141594
-0.021767482395182915,0.02711636520143954
-0.022195092882739898,0.024755237349514944
-0.01653175763100185,0.06815990168999023
0.08640096421478591,-0.012231016697099367
-0.024287526558966335,0.01598311503846527
-0.015586338429815523,0.06601947225006614
-0.035935485611276685,-0.07656757096338077
0.08782366407356065,-0.01186513655048255
-0.020040822073294284,0.024026690444350886
0.0883021885019887,-0.01172481035806574
-0.03488798769742201,-0.06612178146540693
-0.020734842040237254,0.025752536836116988
0.08796120301079645,-0.011846681279163388
0.08330549580920318,-0.011846187433046565
-0.014195318800194407,0.06499039809451583
-0.025586431194538187,0.013223772866979023
0.07825865731443273,-0.005651776033000402
0.08529006063646144,-0.010804619757148826
-0.025333355015973738,0.012907846025563876
-0.024150716645920407,0.017564777736940266
-0.02564806392291739,0.012901626800400384
-0.02312508737332905,0.016471661294177032
-0.035025275979853304,-0.061706506225048065
-0.035939317728055704,-0.07090507028204783
-0.02247636049517312,0.02768861431493969
-0.02055764640623503,0.02293906849334555
